,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
10685,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,19,0,0,89,92,14,5,0,255,19,7,6,0,0,30,0,70,99,0
10686,25,1,55,9,130,1187,0,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,162,64,2,0,0,0,1,39,24,1
10687,143,1,22,4,1094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,3,3,86,90,74,0,0,255,253,99,1,0,0,1,1,62,62,1
10688,0,1,22,9,244,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,74,0,8,177,255,100,0,1,2,0,0,0,0,1
10689,3,1,43,9,26,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,250,98,1,0,0,0,0,0,0,1
10690,0,1,22,9,268,3017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,39,0,0,0,0,74,0,5,255,255,100,0,0,0,0,0,0,0,1
10691,0,2,45,9,85,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,155,154,99,1,1,0,0,0,0,0,1
10692,0,1,22,9,206,2160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,74,0,33,33,255,100,0,3,1,0,0,0,0,1
10693,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,1,17,0,72,92,0,98,0,255,1,0,92,0,0,16,0,84,99,0
10694,0,1,22,9,197,1131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,74,0,9,255,255,100,0,0,0,0,0,0,0,1
10695,0,1,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,3,7,100,0,100,29,0,0,0,0,0
10696,0,1,22,9,199,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,74,0,9,255,255,100,0,0,0,0,0,0,0,1
10697,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,87,81,0,0,4,5,0,255,4,2,5,0,0,98,100,0,0,0
10698,0,1,22,9,312,316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
10699,0,0,14,9,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,1
10700,0,1,22,9,181,408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,74,0,0,225,255,100,0,0,2,0,0,0,0,1
10701,0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,15,0,0,89,92,8,5,0,255,15,6,5,0,0,0,0,100,99,0
10702,0,1,22,9,210,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,74,0,0,223,255,100,0,0,1,0,0,0,0,1
10703,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,6,0,0,89,92,4,5,0,255,6,2,5,0,0,0,0,100,99,0
10704,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,89,92,1,6,0,255,1,0,6,0,0,0,0,100,99,0
10705,0,1,22,9,190,1726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,74,0,25,255,255,100,0,0,0,0,0,0,0,1
10706,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,18,0,0,89,92,12,5,0,144,18,12,6,1,0,0,0,100,99,0
10707,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,20,0,0,89,92,14,4,0,255,20,8,6,0,0,0,0,100,99,0
10708,0,1,22,9,292,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,74,0,0,24,255,100,0,4,2,0,0,0,0,1
10709,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,19,87,81,0,0,6,4,0,255,19,7,6,0,0,98,100,0,0,0
10710,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,20,0,0,89,92,7,4,0,255,20,8,6,0,0,0,0,100,99,0
10711,0,0,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,74,0,83,1,25,100,0,100,46,0,0,0,0,0
10712,0,1,22,9,234,2363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,74,0,22,32,153,100,0,3,2,0,0,0,0,1
10713,0,2,45,9,49,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,454,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,0
10714,0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,0,0,0,0,2,97,0,255,2,1,85,100,0,0,0,0,0,0
10715,0,1,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,87,81,0,0,74,0,83,36,63,33,8,3,3,98,19,0,81,0
10716,0,1,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,1,3,81,84,0,0,98,0,255,1,0,100,0,0,3,100,97,0,0
10717,0,0,14,9,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,204,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,0
10718,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,87,81,0,0,15,6,0,255,17,7,6,0,0,98,100,0,0,0
10719,0,1,22,9,282,1259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,74,0,0,28,255,100,0,4,3,0,0,0,0,1
10720,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,87,81,0,0,1,5,0,48,1,2,10,2,0,98,100,0,0,0
10721,0,1,22,9,258,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,74,0,15,107,255,100,0,1,2,0,1,0,0,1
10722,0,2,45,9,51,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,372,0,0,0,0,74,0,0,255,255,100,0,86,0,0,0,0,0,0
10723,0,1,22,9,270,3358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,74,0,20,255,255,100,0,0,0,0,0,0,0,1
10724,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,20,87,81,0,0,9,6,0,255,20,8,8,0,0,98,100,0,0,0
10725,5,1,43,9,26,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,252,99,1,0,0,0,0,0,0,1
10726,0,1,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,15,87,81,0,0,5,5,0,255,15,6,7,0,0,98,100,0,0,0
10727,0,1,22,9,302,789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,2,232,100,0,50,6,0,0,0,0,1
10728,0,1,19,9,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,74,0,0,26,106,77,8,77,2,0,0,0,0,1
10729,0,2,11,9,42,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,150,0,0,0,0,74,0,1,255,254,100,1,1,0,0,0,0,0,0
10730,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,18,0,0,89,92,13,5,0,184,18,10,6,1,0,0,0,100,99,0
10731,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,8,0,0,89,92,6,5,0,255,8,3,6,0,0,0,0,100,99,0
10732,0,1,19,9,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,50,3,6,6,6,0,0,0,0,0,1
10733,0,1,22,9,257,1953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,74,0,25,67,243,100,0,1,3,0,0,0,0,1
10734,0,1,22,9,398,2857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,37,0,0,0,0,74,0,8,66,255,100,0,2,5,0,0,0,0,1
10735,0,1,55,9,102,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,21,8,2,0,0,0,0,0,5,1
10736,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,89,92,74,0,0,78,3,4,4,1,0,0,0,4,99,0
10737,0,1,49,9,514,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,12,5,2,0,0,0,0,0,0,1
10738,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,15,0,0,89,92,6,5,0,255,15,6,6,0,0,0,0,100,99,0
10739,0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,4,55,0,255,1,0,51,97,0,0,0,3,0,0
10740,0,1,19,9,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,71,9,13,6,13,0,0,0,3,0,1
10741,0,2,45,9,85,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,214,212,99,1,0,0,0,0,0,0,1
10742,0,1,22,9,180,538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,74,0,0,98,255,100,0,1,12,0,0,0,0,1
10743,531,1,55,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,71,28,3,0,0,1,3,11,18,0
10744,103,1,19,9,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,255,108,42,2,42,0,0,0,0,0,1
10745,124,1,55,9,427,3375,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,60,24,2,0,0,79,85,1,3,1
10746,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,7,0,0,89,92,4,5,0,255,7,3,7,0,0,0,0,100,99,0
10747,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,10,0,0,89,92,4,6,0,255,10,4,7,0,0,0,0,100,99,0
10748,0,1,22,9,181,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,74,0,0,151,251,100,0,1,4,0,0,0,0,1
10749,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,13,0,0,89,92,5,5,0,255,13,5,6,0,0,0,0,100,99,0
10750,1,1,18,9,52,134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,138,14,10,6,1,0,0,0,0,0,1
10751,0,1,22,9,290,1696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,74,0,12,66,255,100,0,2,2,0,0,0,0,1
10752,0,1,55,9,101,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,184,72,2,0,0,0,0,2,3,1
10753,0,0,13,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,1,27,100,0,100,57,0,0,0,0,0
10754,0,1,22,9,277,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,74,0,0,79,255,100,0,1,1,0,0,0,0,1
10755,0,0,14,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,95,95,100,0,100,0,0,0,0,0,1
10756,0,1,55,9,100,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,236,93,2,0,0,0,0,2,3,1
10757,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87,81,0,0,74,0,0,64,85,33,5,2,4,98,100,0,0,0
10758,0,1,22,9,293,2422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,74,0,0,180,248,100,0,1,2,0,0,0,0,1
10759,4,1,43,9,30,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,180,71,2,0,0,0,0,11,0,1
10760,0,1,22,9,187,208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,74,0,0,255,255,100,0,0,0,1,1,0,0,1
10761,577,1,55,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,18,7,82,0,0,0,0,80,0,0
10762,0,1,22,9,265,1845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
10763,103,1,19,9,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,4,15,100,0,100,27,0,0,0,0,1
10764,0,1,17,9,4,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,159,5,3,4,1,37,0,0,0,0,1
10765,372,1,55,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,207,81,2,0,0,30,33,1,1,0
10766,0,1,22,9,306,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,74,0,21,255,255,100,0,0,0,0,0,0,0,1
10767,0,1,18,9,24,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,0,0,122,55,45,3,1,0,0,0,0,0,1
10768,0,1,22,9,264,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,74,0,0,134,237,100,0,1,5,0,0,0,0,1
10769,1,1,49,9,835,233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,255,170,67,13,0,0,0,0,32,0,1
10770,0,1,22,9,371,2841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,74,0,44,1,255,100,0,100,1,0,0,0,0,1
10771,0,2,40,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,1,80,0,255,1,0,73,100,0,0,0,0,0,0
10772,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,12,87,81,0,0,7,8,0,255,12,5,10,0,0,98,100,0,0,0
10773,7,1,24,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,89,92,74,0,83,251,6,2,3,0,33,0,0,6,99,0
10774,0,2,11,9,42,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,171,0,0,0,0,74,0,1,255,254,100,1,0,0,0,0,0,0,1
10775,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87,81,0,0,74,0,0,146,73,34,2,1,3,98,67,0,33,0
10776,0,1,22,9,287,872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,74,0,0,35,255,100,0,3,4,0,0,0,0,1
10777,0,1,22,9,323,761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,74,0,44,255,255,100,0,0,0,0,0,0,0,1
10778,0,2,45,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,255,255,100,0,1,0,0,0,0,0,1
10779,0,1,22,9,198,911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,74,0,13,127,255,100,0,1,2,0,0,0,0,1
10780,0,1,22,9,198,1179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,74,0,0,236,255,100,0,0,1,0,0,0,0,1
10781,0,1,22,9,303,2653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,74,0,18,22,255,100,0,5,6,0,0,0,0,1
10782,0,1,22,9,320,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,74,0,13,255,255,100,0,0,0,0,0,0,0,1
10783,0,1,22,9,323,920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,22,255,100,0,5,7,0,0,0,0,1
10784,0,0,14,9,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,1
10785,103,1,19,9,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,6,5,83,33,83,0,0,0,0,0,1
10786,0,1,22,9,279,853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,74,0,11,246,255,100,0,1,1,0,0,0,0,1
10787,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,1,9,0,80,92,0,98,0,255,1,0,100,0,0,13,0,87,99,0
10788,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,20,87,81,0,0,10,7,0,255,20,8,8,0,0,98,100,0,0,0
10789,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,8,0,0,89,92,7,6,0,255,8,3,6,0,0,0,0,100,99,0
10790,0,1,22,9,286,2215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,3,255,100,0,33,5,0,0,0,0,1
10791,2,1,55,9,22,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,64,45,47,73,0,225,88,34,2,0,2,1,0,87,66,1
10792,0,1,22,9,249,951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,74,0,16,255,255,100,0,0,0,1,1,0,0,1
10793,0,1,22,9,270,1357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,11,255,100,0,9,3,0,0,0,0,1
10794,104,1,18,9,136,505,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,0,0,255,103,40,4,0,0,0,0,5,0,1
10795,0,1,22,9,167,1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,74,0,33,255,255,100,0,0,0,0,0,0,0,1
10796,0,2,11,9,43,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,240,0,0,0,0,73,1,1,255,254,100,1,0,0,0,0,0,0,0
10797,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,87,81,0,0,1,7,0,255,1,0,9,0,0,98,100,0,0,0
10798,0,1,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87,81,0,0,74,0,0,76,1,1,100,100,0,98,100,0,0,0
10799,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1,0,0,89,92,1,6,0,78,1,1,12,1,0,0,0,100,99,0
10800,201,1,22,4,985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,4,4,82,86,74,0,0,255,255,100,0,0,0,0,0,10,10,1
10801,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,20,1,0,88,92,7,4,0,255,20,8,6,0,0,2,0,98,99,0
10802,0,1,22,9,183,673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,74,0,11,255,255,100,0,0,0,0,0,0,0,1
10803,0,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,13,87,81,0,0,8,7,0,255,13,5,8,0,0,98,100,0,0,0
10804,0,1,22,9,209,1196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
10805,177,1,22,4,1066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,89,92,74,0,0,255,253,99,1,0,0,0,0,2,2,1
10806,0,1,18,9,24,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,0,0,255,120,47,3,0,0,0,0,0,0,1
10807,0,2,11,9,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,180,0,0,0,0,74,0,1,255,254,100,1,1,0,0,0,0,0,0
10808,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,1,6,0,83,92,0,98,0,255,1,0,100,0,0,5,0,95,99,0
10809,0,1,22,9,272,1704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,74,0,44,103,255,100,0,1,4,0,0,0,0,1
10810,5,1,43,9,26,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,249,98,1,1,0,0,0,0,0,1
10811,1,1,49,9,835,233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,255,127,50,15,0,0,0,0,49,0,1
10812,4,1,43,9,30,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,224,205,92,1,0,0,0,0,4,0,1
10813,0,1,22,9,185,1690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,74,0,44,3,255,100,0,33,4,0,0,0,0,1
10814,0,1,22,9,190,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,74,0,7,255,255,100,0,0,0,0,0,0,0,1
10815,0,1,22,9,182,2796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,74,0,12,69,255,100,0,1,2,0,0,0,0,1
10816,0,1,22,9,126,3357,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,15,78,100,0,7,4,0,0,0,0,1
10817,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,6,87,81,0,0,3,6,0,255,6,2,7,0,0,98,100,0,0,0
10818,0,1,22,9,178,2082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,2,221,100,0,50,4,0,0,0,0,1
10819,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,1,6,0,83,92,0,98,0,255,1,0,100,0,0,7,0,93,99,0
10820,0,0,13,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,74,0,83,2,58,100,0,100,26,0,0,0,0,1
10821,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,89,92,74,0,0,255,3,1,95,0,0,14,0,86,99,0
10822,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,16,0,0,89,92,11,5,0,255,16,6,5,0,0,0,0,100,99,0
10823,0,2,40,9,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,74,0,0,21,19,90,10,5,0,0,0,0,0,1
10824,147,1,22,4,1083,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,3,3,86,90,74,0,0,255,253,99,1,0,0,1,1,63,64,1
10825,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,9,0,0,89,92,4,5,0,255,9,4,6,0,0,0,0,99,99,0
10826,0,2,45,9,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,74,0,0,255,254,100,1,61,0,0,0,0,0,0
10827,0,1,49,9,643,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,162,64,6,0,0,0,0,1,1,1
10828,0,1,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,14,87,81,0,0,8,8,0,255,14,5,9,0,0,98,100,0,0,0
10829,0,1,22,9,282,2126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,74,0,25,7,255,100,0,14,5,0,0,0,0,1
10830,0,1,22,9,266,1769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,74,0,17,255,255,100,0,0,0,1,1,0,0,1
10831,0,1,22,9,1069,2768,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,74,0,0,255,251,98,1,0,0,0,0,6,6,1
10832,215,1,22,4,1096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,89,92,74,0,0,255,243,95,1,0,0,2,2,34,36,1
10833,4,1,43,9,30,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,185,73,2,0,0,0,0,11,0,1
10834,0,1,22,9,192,2285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,74,0,18,255,255,100,0,0,0,0,0,0,0,1
10835,0,1,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2,87,81,0,0,1,8,0,255,2,1,9,0,0,98,100,0,0,0
10836,0,1,22,9,294,3614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,74,0,0,230,255,100,0,0,2,0,0,0,0,1
10837,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,19,0,0,89,92,16,4,0,255,19,7,5,0,0,0,0,100,99,0
10838,0,1,22,9,178,1237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,74,0,0,142,255,100,0,1,2,0,0,0,0,1
10839,0,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,89,92,74,0,0,255,1,0,8,7,0,0,0,7,99,0
10840,74,1,22,9,312,1163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,74,0,12,255,255,100,0,0,0,0,0,0,0,1
